2024-07-29 11:09:23,994 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2024-08-21 09:26:18,991 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\jansi-2.4.1.jar
2024-08-21 09:26:18,992 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\jcl-over-slf4j-1.7.36.jar
2024-08-21 09:26:18,992 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-artifact-3.9.7.jar
2024-08-21 09:26:18,992 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-builder-support-3.9.7.jar
2024-08-21 09:26:18,992 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-compat-3.9.7.jar
2024-08-21 09:26:18,992 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-core-3.9.7.jar
2024-08-21 09:26:18,993 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-embedder-3.9.7.jar
2024-08-21 09:26:18,993 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-3.9.7.jar
2024-08-21 09:26:18,993 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-builder-3.9.7.jar
2024-08-21 09:26:18,993 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-plugin-api-3.9.7.jar
2024-08-21 09:26:18,993 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-repository-metadata-3.9.7.jar
2024-08-21 09:26:18,993 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-api-1.9.20.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-connector-basic-1.9.20.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-impl-1.9.20.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-named-locks-1.9.20.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-provider-3.9.7.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-spi-1.9.20.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-file-1.9.20.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-http-1.9.20.jar
2024-08-21 09:26:18,994 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-wagon-1.9.20.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-util-1.9.20.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-settings-3.9.7.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-settings-builder-3.9.7.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-shared-utils-3.4.2.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-build-api-0.0.7.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-build-api-1.2.0.jar
2024-08-21 09:26:18,995 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-cipher-2.0.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-classworlds-2.8.0.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-component-annotations-2.1.0.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-interpolation-1.27.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-sec-dispatcher-2.0.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-utils-3.5.1.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-file-3.5.3.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-3.5.3.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-shared-3.5.3.jar
2024-08-21 09:26:18,996 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-provider-api-3.5.3.jar
2024-08-21 09:26:19,000 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.2.0.jre [16])
2024-08-21 09:26:19,001 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\com.google.guava_33.2.0.jre.jar
2024-08-21 09:26:19,001 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.13 [1009])
2024-08-21 09:26:19,002 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\slf4j.api_2.0.13.jar
2024-08-21 09:26:19,002 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [33])
2024-08-21 09:26:19,002 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-08-21 09:26:19,002 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [44])
2024-08-21 09:26:19,002 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2024-08-21 09:26:19,003 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.8.0 [78])
2024-08-21 09:26:19,003 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.apache.commons.cli_1.8.0.jar
2024-08-21 09:26:19,003 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-08-21 09:26:19,004 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-08-21 09:26:19,004 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [89])
2024-08-21 09:26:19,004 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\org.apache.commons.lang3_3.14.0.jar
2024-08-21 09:26:19,004 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-08-21 09:26:19,005 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Vesha\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-08-21 09:26:19,008 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\Vesha\AppData\Local\Temp\m2e-archetypeGenerator2954485929289762321":
2024-08-21 09:26:19,012 [Worker-5: Launching mavenrun-491673d7-a884-4a0f-903e-5a1a6ad56050] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=mydemo.first -DartifactId=FirstMaven -Dversion=0.0.1-SNAPSHOT -Dpackage=mydemo.first.FirstMaven -DoutputDirectory=C:\Users\Vesha\eclipse-workspace -Dstyle.color=always -U archetype:generate
2024-08-21 09:27:21,799 [Worker-19: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Vesha\eclipse-workspace\FirstMaven\pom.xml
2024-08-21 09:27:22,106 [Worker-19: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2024-08-21 09:27:22,123 [Worker-19: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2024-08-21 09:27:22,162 [Worker-19: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-08-21 09:27:22,178 [Worker-19: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-08-21 09:27:22,221 [Worker-19: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
